Unique_identifier,Translation,idioma_symbol,File Name
80211,"Não foi estudada esta interação. Baseado nos perfis do metabolismo/ eliminação de ambos os medicamentos, há um pequeno potencial de interação. Embora o metabolismo da penicilamina não está totalmente esclarecido, considera-se que os mecanismos e sítios múltiples do metabolismo estão envolvidos. Portanto, há um potencial baixo das interações clinicamente significativas com o nelfinavir através da modulação ou da concorrência para as vias metabólicas.",pt,PT-1 julio 2020.csv
80206,"Não foi estudada esta interação. Baseado nos perfis do metabolismo/ eliminação de ambos os medicamentos, há um pequeno potencial de interação. Embora o metabolismo da penicilamina não está totalmente esclarecido, considera-se que os mecanismos e sítios múltiples do metabolismo estão envolvidos. Portanto, há um potencial baixo das interações clinicamente significativas com o atazanavir através da modulação ou da concorrência para as vias metabólicas.",pt,PT-1 julio 2020.csv
80220,"Não foi estudada esta interação. Baseado nos perfis do metabolismo/ eliminação de ambos os medicamentos, há um pequeno potencial de interação. Considera-se que diversos mecanismos estão envolvidos no metabolismo da sulfasalazina, incluindo acetilação, hidroxilação e glucuronidação. Portanto, há um potencial baixo das interações clinicamente significativas com o darunavir através da modulação ou da concorrência para as vias metabólicas.",pt,PT-1 julio 2020.csv
80219,"Não foi estudada esta interação. Baseado nos perfis do metabolismo/ eliminação de ambos os medicamentos, há um pequeno potencial de interação. Considera-se que diversos mecanismos estão envolvidos no metabolismo da sulfasalazina, incluindo acetilação, hidroxilação e glucuronidação. Portanto, há um potencial baixo das interações clinicamente significativas com o atazanavir através da modulação ou da concorrência para as vias metabólicas.",pt,PT-1 julio 2020.csv
80223,"Não foi estudada esta interação. Baseado nos perfis do metabolismo/ eliminação de ambos os medicamentos, há um pequeno potencial de interação. Considera-se que diversos mecanismos estão envolvidos no metabolismo da sulfasalazina, incluindo acetilação, hidroxilação e glucuronidação. Portanto, há um potencial baixo das interações clinicamente significativas com o nelfinavir através da modulação ou da concorrência para as vias metabólicas.",pt,PT-1 julio 2020.csv
80228,"Não foi estudada esta interação. Baseado nos perfis do metabolismo/ eliminação de ambos os medicamentos, há um pequeno potencial de interação. Considera-se que diversos mecanismos estão envolvidos no metabolismo da sulfasalazina, incluindo acetilação, hidroxilação e glucuronidação. Portanto, há um potencial baixo das interações clinicamente significativas com a delavirdina através da modulação ou da concorrência para as vias metabólicas.",pt,PT-1 julio 2020.csv
80238,"Não foi estudada esta interação. Baseado no metabolismo/eliminação e os perfis de toxicidade de ambos os medicamentos, há um pequeno potencial de interação. A adrenalina é inativada rapidamente, principalmente no fígado pelo catecol-O-metiltransferase (COMT) e pela monoamina oxidase (MAO). Portanto, há um pequeno potencial de interação com o darunavir através da modulação ou da concorrência para as vias metabólicas.",pt,PT-1 julio 2020.csv
80240,"Não foi estudada a coadministração. A imipramina é metabolizada pelos CYPs 3A4, 2C19 e 1A2 ao desipramina. A imipramina e a desipramina são metabolizadas pelo CYP2D6. O nelfinavir poderia aumentar potencialmente as concentrações da imipramina. Monitorar os efeitos colaterais e considerar uma redução da dose, se necessário",pt,PT-1 julio 2020.csv
80244,"Não foi estudada esta interação. Baseado no metabolismo/eliminação e os perfis de toxicidade de ambos os medicamentos, há um pequeno potencial de interação. A adrenalina é inativada rapidamente, principalmente no fígado pelo catecol-O-metiltransferase (COMT) e pela monoamina oxidase (MAO). Portanto, há um pequeno potencial de interação com o nelfinavir através da modulação ou da concorrência para as vias metabólicas.",pt,PT-1 julio 2020.csv
80250,"Não foi estudada esta interação. Baseado no metabolismo/eliminação e os perfis de toxicidade de ambos os medicamentos, há um pequeno potencial de interação. A adrenalina é inativada rapidamente, principalmente no fígado pelo catecol-O-metiltransferase (COMT) e pela monoamina oxidase (MAO). Portanto, há um pequeno potencial de interação com a delavirdina através da modulação ou da concorrência para as vias metabólicas.",pt,PT-1 julio 2020.csv
80273,"Não foi estudada esta interação. Baseado no metabolismo/eliminação e os perfis de toxicidade de ambos os medicamentos, há um pequeno potencial de interação. O ácido ascórbico é oxidado ao ácido dehidroascórbico no qual uma parte é metabolizada ao ácido oxálico e ao ascorbato-2-sulfato inativo. As doses altas são excretadas rapidamente na urina quando há excesso no corpo. Portanto, há um pequeno potencial de interação com o darunavir através da modulação ou da concorrência para as vias metabólicas.",pt,PT-1 julio 2020.csv
80276,"Não foi estudada esta interação. Baseado no metabolismo/eliminação e os perfis de toxicidade de ambos os medicamentos, há um pequeno potencial de interação. O ácido ascórbico é oxidado ao ácido dehidroascórbico no qual uma parte é metabolizada ao ácido oxálico e ao ascorbato-2-sulfato inativo. As doses altas são excretadas rapidamente na urina quando há excesso no corpo. Portanto, há um pequeno potencial de interação com o nelfinavir através da modulação ou da concorrência para as vias metabólicas.",pt,PT-1 julio 2020.csv
80283,"Não foi estudada esta interação. Baseado no metabolismo/eliminação e os perfis de toxicidade de ambos os medicamentos, há um pequeno potencial de interação. O ácido ascórbico é oxidado ao ácido dehidroascórbico no qual uma parte é metabolizada ao ácido oxálico e ao ascorbato-2-sulfato inativo. As doses altas são excretadas rapidamente na urina quando há excesso no corpo. Portanto, há um pequeno potencial de interação com a delavirdina através da modulação ou da concorrência para as vias metabólicas.",pt,PT-1 julio 2020.csv
80305,"Não foi estudada esta interação. Baseado no metabolismo/eliminação e os perfis de toxicidade de ambos os medicamentos, há um pequeno potencial de interação. O ácido nicotínico e seus metabólitos não inibem as reações mediadas pelos CYP1A2, CYP2B6, CYP2C9, CYP2C19, CYP2D6, CYP2E1 ou CYP3A4 ou 3-glucuronidação mediada pelo UGT1A1 in vitro.",pt,PT-1 julio 2020.csv
80451,"Um pH gástrico (ácido) normal pode ser necessário para uma ótima absorção do indinavir. Não foi alterada a atividade antirretroviral ao administrar os comprimidos de didanosina formulados com antiácidos 3 horas depois do tratamento com o indinavir. As formulações tamponadas do indinavir e da didanosina deveriam ser administradas pelo menos com 1 hora de intervalo, com estômago vazio.",pt,PT-1 julio 2020.csv
80452,"Foi administrado um antiácido contendo o hidróxido de alumínio (Maalox® TC, 20 ml) com uma dose única de 300 mg da delavirdina. A Cmáx da delavirdina diminuiu 52% e a AUC diminuiu 44%. O intervalo das doses de um antiácido e a delavirdina deveria ser, pelo menos, de 1 hora, já que a absorção da delavirdina é reduzida ao coadministrar com os antiácidos.",pt,PT-1 julio 2020.csv
80447,"A combinação da rilpivirina com os antiácidos, como o hidróxido de alumínio, deveria ser administrada com cautela já que a coadministração pode causar diminuições significativas nas concentrações plasmáticas da rilpivirina, devido ao aumento do pH gástrico. Os antiácidos deveriam ser somente administrados pelo menos 2 horas antes ou pelos menos 4 horas depois da administração da rilpivirina.",pt,PT-1 julio 2020.csv
80448,"A solubilidade do atazanavir diminui conforme o pH aumenta. É esperada uma redução das concentrações plasmáticas do atazanavir se os inibidores da bomba de prótons, os antiácidos, os medicamentos tamponados ou os antagonistas do receptor H2 são administrados com o atazanavir. O atazanavir deveria ser administrado 2 horas antes ou 1 hora depois dos antiácidos, como o hidróxido de alumínio.",pt,PT-1 julio 2020.csv
80450,"Uma administração de 20 ml uma vez ao dia do antiácido líquido baseado em alumínio e magnésio, com o tipranavir/ritonavir (dose única de 500/200 mg) diminuiu 25% a Cmáx e 27% a AUC do tipranavir. O tempo de separação da dose do tipranavir/ritonavir com os antiácidos deveria ser, pelo menos, duas horas.",pt,PT-1 julio 2020.csv
80453,As doses únicas do Maalox TC (um antiácido contendo hidróxido de alumínio) foram administradas com 1400 mg do fosamprenavir. O Maalox TC diminuiu 18% a AUC para o amprenavir plasmático e 35% a Cmáx; a concentração plasmática do APV às 12 horas aumentou 14%. O fosamprenavir pode ser coadministrado com os antiácidos sem preocupação e sem separação nas doses.,pt,PT-1 julio 2020.csv
80456,"Os pacientes tratados com o lopinavir/ritonavir que receberam agentes redutores de ácido (antiácidos, inibidores da bomba de prótons ou antagonistas do receptor H2) não parecia reduzir as concentrações mínimas do lopinavir ou ritonavir nas 48 semanas de tratamento.",pt,PT-1 julio 2020.csv
80457,A coadministração de um antiácido contendo hidróxido de alumínio-hidróxido de magnésio-simeticona (dose única de 30 ml) e do efavirenz (dose única de 400 mg) não alterou a absorção do efavirenz. Não se espera que a coadministração do efavirenz com medicamentos que alterem o pH gástrico afete a absorção do efavirenz.,pt,PT-1 julio 2020.csv
80458,"Os estudos clínicos demonstraram que a absorção da dose de 200 mg do nevirapina não está afetada pelos alimentos, antiácidos ou medicamentos que são formulados com um agente tampão alcalino.",pt,PT-1 julio 2020.csv
80482,"Não foi estudada a coadministração. Os efeitos aumentados da levodopa, incluindo discinesias graves, foram descritos em um relato do caso, após o início do regime antirretroviral com o indinavir a um paciente que previamente estava estável no tratamento com levodopa/cardidopa. Ao ser introduzida de novo isoladamente, a monoterapia com o indinavir induziu os movimentos anormais, que terminou em interrupção. É recomendado o monitoramento clínico para a eficácia da levodopa ao ser coadministrada com os inibidores da protease.",pt,PT-1 julio 2020.csv
80513,"A coadministração não foi estudada, mas deveria ser evitada. O everolimo é metabolizado pelo CYP3A4. A coadministração com o cetoconazol (um potente inibidor do CYP3A4) aumentou 15 vezes a exposição ao everolimo. Da mesma forma, é previsto um grande aumento na exposição ao everolimo, na presença do darunavir/ritonavir. Não é recomendada a coadministração já que atualmente não há dados suficientes para permitir as recomendações de dose com os potentes inibidores do CYP3A4.",pt,PT-1 julio 2020.csv
80483,"Não foi estudada a coadministração. Os efeitos aumentados da levodopa, incluindo discinesias graves, foram descritos em um relato do caso, após o início do regime antirretroviral com o indinavir a um paciente que previamente estava estável no tratamento com levodopa/cardidopa. Ao ser introduzida de novo isoladamente, a monoterapia com o indinavir induziu os movimentos anormais, que terminou em interrupção. É recomendado o monitoramento clínico para a eficácia da levodopa/carbidopa ao ser coadministrada com os inibidores da protease.",pt,PT-1 julio 2020.csv
80559,"Não foi estudada esta interação. O everolimo é metabolizado pelo CYP3A4. Espera-se que os inibidores moderados do CYP3A4, como o FPV/NFV, aumentem a exposição ao everolimo. Administrar com cautela se não se pode evitar a coadministração dos inibidores do CYP3A4 ou inibidores da P-gP. Se os pacientes requerem a coadministração de um inibidor moderado do CYP3A4 ou inibidor da P-gP, pode ser considerada uma diminuição da dose para 5 mg diários ou 5 mg em dias alternados. Contudo, não há dados clínicos com este ajuste de dose. Devido à variabilidade entre indivíduos, é possível que os ajustes recomendados da dose não sejam ótimos em todos os indivíduos; portanto, é recomendado o monitoramento de perto dos efeitos colaterais.",pt,PT-1 julio 2020.csv
80507,"A coadministração não foi estudada, mas deveria ser evitada. O dasatinibe é metabolizado pelo CYP3A4 e o darunavir pode aumentar significativamente as concentrações do dasatinibe. Se a coadministração for inevitável, é requerido que a toxicidade seja monitorada de perto e deveria ser considerada uma diminuição da dose do dasatinibe para 20-40 mg diários.",pt,PT-1 julio 2020.csv
80511,"Não foi estudada esta interação. O dasatinibe é metabolizado pelo CYP3A4 e a coadministração poderia aumentar potencialmente as concentrações do dasatinibe. Não é recomendada a coadministração de um potente inibidor do CYP3A4, mas é requerido o inevitável monitoramento de perto da toxicidade.",pt,PT-1 julio 2020.csv
80537,"Não foi estudada a coadministração. A imipramina é metabolizada pelos CYPs 3A4, 2C19 e 1A2 ao desipramina. A imipramina e a desipramina são metabolizadas pelo CYP2D6. A delavirdina poderia aumentar potencialmente as concentrações da imipramina. Monitorar os efeitos colaterais e considerar uma redução da dose, se necessário.",pt,PT-1 julio 2020.csv
80563,Não foi estudada esta interação. O everolimo é metabolizado pelo CYP3A4 e a coadministração poderia aumentar potencialmente as concentrações do everolimo. Não é recomendada a coadministração do everolimo e os potentes inibidores do CYP3A4 já que atualmente não há dados suficientes para permitir as recomendações de dose nesta situação.,pt,PT-1 julio 2020.csv
80586,"Não foi estudada a coadministração. O imatinibe é metabolizado principalmente pelo CYP3A4 e, em menor grau, pelos CYPs 1A2, 2D6, 2C9 e 2C19. Os dados in vitro indicam que o imatinibe inibe os CYPs 3A4, 2D6, 2C9 e 2C19. É difícil de prever o efeito do darunavir/ritonavir na exposição ao imatinibe já que os estudos clínicos com os inibidores do CYP3A4 revelaram resultados diferentes. O cetoconazol aumentou a exposição ao imatinibe; contudo, o ritonavir (600 mg uma vez ao dia durante 3 dias) não surtiu efeito significativo na exposição ao imatinibe. Administrar com cautela e monitorar os efeitos colaterais relacionados com o imatinibe. O imatinibe pode aumentar a exposição dos substratos do CYP3A4, como o darunavir.",pt,PT-1 julio 2020.csv
80591,"Não foi estudada a coadministração. O imatinibe é metabolizado principalmente pelo CYP3A4 e, em menor grau, pelos CYPs 1A2, 2D6, 2C9 e 2C19. Os dados in vitro indicam que o imatinibe inibe os CYPs 3A4, 2D6, 2C9 e 2C19. É difícil de prever o efeito do nelfinavir na exposição ao imatinibe, já que os estudos clínicos com os inibidores do CYP3A4 revelaram resultados diferentes. O cetoconazol aumentou a exposição ao imatinibe; contudo, o ritonavir (600 mg uma vez ao dia durante 3 dias) não surtiu efeito significativo na exposição ao imatinibe. Administrar com cautela e monitorar os efeitos colaterais relacionados ao imatinibe. O imatinibe pode aumentar a exposição dos substratos do CYP3A4, tais como o nelfinavir.",pt,PT-1 julio 2020.csv
80595,"Não foi estudada a coadministração. O imatinibe é metabolizado principalmente pelo CYP3A4 e, em menor grau, pelos CYPs 1A2, 2D6, 2C9 e 2C19. Os dados in vitro indicam que o imatinibe inibe os CYPs 3A4, 2D6, 2C9 e 2C19. É difícil de prever o efeito da delavirdina na exposição ao imatinibe, já que os estudos clínicos com os inibidores do CYP3A4 revelaram resultados diferentes. O cetoconazol aumentou a exposição ao imatinibe; contudo, o ritonavir (600 mg uma vez ao dia durante 3 dias) não surtiu efeito significativo na exposição ao imatinibe. Administrar com cautela e monitorar os efeitos colaterais relacionados ao imatinibe. O imatinibe pode aumentar a exposição dos substratos do CYP3A4, tais como a delavirdina.",pt,PT-1 julio 2020.csv
80603,"Não foi estudada esta interação. O nilotinibe é metabolizado pelo CYP3A4 e mostrou prolongar o intervalo QT. A coadministração poderia aumentar potencialmente as concentrações do nilotinibe e assim aumentar o risco do prolongamento do intervalo QT. Deveria ser evitada a coadministração com fortes inibidores do CYP3A4. Se for necessário o tratamento, é recomendável que a terapia com o nilotinibe seja interrompida, se for possível. Se não for possível a interrupção transitória do tratamento, é indicado o monitoramento de perto do indivíduo devido ao prolongamento do intervalo QT.",pt,PT-1 julio 2020.csv
80613,"Não foi estudada esta interação. O lapatinibe é metabolizado pelo CYP3A4 e não se pode descartar um efeito sobre um intervalo QT. A coadministração do lapatinibe deveria ser evitada com fortes inibidores do CYP3A4 como o ritonavir, já que poderia aumentar potencialmente as concentrações do lapatinibe, e, desta maneira, aumentar o risco do prolongamento do QT.",pt,PT-1 julio 2020.csv
80626,"Não foi estudada esta interação. O nilotinibe é metabolizado pelo CYP3A4 e mostrou que prolonga o intervalo QT. A coadministração poderia aumentar potencialmente as concentrações do nilotinibe e desta maneira, aumentar o risco do prolongamento do intervalo QT. Evitar a combinação se for possível ou monitorar ambos os medicamentos de perto, incluindo o prolongamento do QT. ",pt,PT-1 julio 2020.csv
80641,"Não foi estudada a coadministração. O pazopanibe é metabolizado pelo CYP3A4 e em um menor grau pelo 1A2 e 2C8. O prolongamento QT e Torsades de pointes foram relatados com o pazopanibe. A coadministração poderia aumentar potencialmente as concentrações do pazopanibe e desta maneira, o risco do prolongamento do intervalo QT. É recomendado o monitoramento de perto do prolongamento do QT. Deverá ser considerada a redução da dose do pazopanibe com inibidores fortes do CYP3A4, se a coadministração não puder ser evitada.",pt,PT-1 julio 2020.csv
80677,"Não foi estudada a coadministração. O sunitinibe é metabolizado pelo CYP3A4. As doses supraterapéuticas do sunitinibe mostraram que prolongam o intervalo QT. A coadministração poderia aumentar potencialmente as concentrações do sunitinibe, e, desta maneira, aumentar o risco do prolongamento do QT. A coadministração deveria ser evitada com os inibidores potentes do CYP3A4. Se isto não for possível, as doses do sunitinibe podem ser reduzidas (para conhecer detalhes, consultar a bula do sunitinibe) baseado no monitoramento cauteloso da tolerabilidade. ",pt,PT-1 julio 2020.csv
80670,"Não foi estudada a coadministração, mas é improvável uma interação clinicamente significativa baseada no metabolismo e na depuração. O sorafenibe é metabolizado de maneira moderada pelos CYP3A4 e UGT1A9, UGT1A1. Contudo, a coadministração de uma dose única de sorafenibe com o cetoconazol (um forte inibidor do CYP3A4) a voluntários saudáveis não alteraram significativamente a exposição do sorafenibe provavelmente devido à eliminação do sorafenibe através das vias alternativas.",pt,PT-1 julio 2020.csv
80687,"Não foi estudada a coadministração. O sunitinibe é metabolizado pelo CYP3A4. A coadministração com o cetoconazol (um forte inibidor do CYP3A4) aumentou 49% e 51% a Cmáx e a AUC do sunitinibe, respectivamente, devido à inibição do CYP3A4. Deverá ser evitada a coadministração com potentes inibidores do CYP3A4. Se isto não for possível, as doses do sunitinibe podem ser reduzidas a um mínimo de 37,5 mg uma vez ao dia para tumor estromal gastrointestinal (TEG) e carcinoma de células renais metastático (CCRM) ou 25 mg uma vez ao dia para tumores neuroendócrinos pancreáticos (TNEP) baseados no monitoramento cauteloso da tolerabilidade. O sunitinibe pode causar prolongamento do QT relacionado à dose. Considerar o monitoramento das concentrações plasmáticas do sunitinibe, se disponível. ",pt,PT-1 julio 2020.csv
80720,"Não foi estudada a coadministração. A nateglinida é metabolizada principalmente pelo CYP2C9 (70 %) e, em menor grau, pelo CYP3A4 (30 %) e os dados in vivo indicam que o ritonavir é um modesto indutor do CYP2C9. O efeito clínico final desta interação com o atazanavir potenciado é difícil de prever, já que o atazanavir/ritonavir poderia diminuir potencialmente as concentrações da nateglinida (indução CYP2C9) ou aumentar as concentrações da nateglinida (inibição CYP3A4). O atazanavir isolado poderia aumentar potencialmente as concentrações da nateglinida (inibição CYP3A4). Monitorar o efeito clínico e ajustar a dose da nateglinida, se necessário.",pt,PT-1 julio 2020.csv
80721,"Não foi estudada a coadministração. A nateglinida é metabolizada principalmente pelo CYP2C9 (70 %) e, em menor grau, pelo CYP3A4 (30 %) e os dados in vivo indicam que o ritonavir é um indutor modesto do CYP2C9. O efeito clínico final desta interação é difícil de prever, já que o darunavir/ritonavir poderia diminuir potencialmente as concentrações da nateglinida (indução CYP2C9) ou aumentar as concentrações da nateglinida (inibição CYP3A4). Monitorar o efeito clínico e ajustar a dose da nateglinida, se necessário.",pt,PT-1 julio 2020.csv
80725,"Não foi estudada a coadministração. A nateglinida é metabolizada principalmente pelo CYP2C9 (70 %) e, em menor grau, pelo CYP3A4 (30 %) e os dados in vivo indicam que o ritonavir é um indutor modesto do CYP2C9. O efeito clínico final desta interação é difícil de prever, já que o nelfinavir poderia diminuir potencialmente as concentrações da nateglinida (indução CYP2C9) ou aumentar as concentrações da nateglinida (inibição CYP3A4). Monitorar o efeito clínico e ajustar a dose da nateglinida, se necessário.",pt,PT-1 julio 2020.csv
80729,"Não foi estudada a coadministração. A nateglinida é metabolizada principalmente pelo CYP2C9 (70 %) e, em menor grau, pelo CYP3A4 (30 %). Os dados in vitro sugerem que a delavirdina inibe o CYP2C9 e poderia aumentar potencialmente as concentrações da nateglinida. Monitorar o efeito clínico e ajustar a dose da nateglinida, se necessário.",pt,PT-1 julio 2020.csv
80761,"Não foi estudada a coadministração com o atazanavir ou atazanavir/ritonavir.  A linagliptina é principalmente eliminada como composto parental nas fezes e o metabolismo pelo CYP3A4 representa uma via de eliminação menor. A coadministração da linagliptina (dose única de 5 mg) com o ritonavir (200 mg duas vezes ao dia durante 3 dias) aumentou 2 e 3 vezes a AUC e a Cmáx da linagliptina, respectivamente, mas essas mudanças não foram consideradas clinicamente relevantes. O atazanavir e o atazanavir/ritonavir poderiam aumentar potencialmente as concentrações da linagliptina, contudo, este aumento é improvável que seja clinicamente significativo, já que o medicamento é principalmente eliminado sem alterações e tem uma grande janela de segurança. ",pt,PT-1 julio 2020.csv
80762,"Não foi estudada a coadministração com o darunavir/ritonavir.  A linagliptina é principalmente eliminada como composto parental nas fezes e o metabolismo pelo CYP3A4 representa uma via de eliminação menor. A coadministração da linagliptina (dose única de 5 mg) com o ritonavir (200 mg duas vezes ao dia durante 3 dias) aumentou 2 e 3 vezes a AUC e a Cmáx da linagliptina, respectivamente, mas essas mudanças não foram consideradas clinicamente relevantes. O darunavir/ritonavir poderia aumentar potencialmente as concentrações da linagliptina, contudo, este aumento é improvável que seja clinicamente significativo, já que o medicamento é principalmente eliminado sem alterações e tem uma grande janela de segurança. ",pt,PT-1 julio 2020.csv
80765,"Não foi estudada a coadministração.  A linagliptina é principalmente eliminada como composto parental nas fezes e o metabolismo pelo CYP3A4 representa uma via de eliminação menor. O nelfinavir poderia aumentar potencialmente as concentrações da linagliptina, contudo, este aumento é improvável que seja clinicamente significativo, já que o medicamento é principalmente eliminado sem alterações e tem uma grande janela de segurança. ",pt,PT-1 julio 2020.csv
80769,"Não foi estudada a coadministração.  A linagliptina é principalmente eliminada como composto parental nas fezes e o metabolismo pelo CYP3A4 representa uma via de eliminação menor. A delavirdina poderia aumentar potencialmente as concentrações da linagliptina, contudo, este aumento é improvável que seja clinicamente significativo, já que o medicamento é principalmente eliminado sem alterações e tem uma grande janela de segurança. ",pt,PT-1 julio 2020.csv
80784,"Não foi estudada a coadministração, mas o atazanavir e o atazanavir/ritonavir poderiam aumentar a exposição a saxagliptina, já que a saxagliptina é principalmente metabolizada pelo CYP3A4/5. A USPI estabelece a dose recomendada da saxagliptina de 2,5 mg uma vez ao dia ao coadministrar com fortes inibidores do citocromo P450 3A4/5 (CYP3A4/5) (por ex.: o atazanavir, o indinavir, o nelfinavir, o ritonavir, o saquinavir).",pt,PT-1 julio 2020.csv
80785,"Não foi estudada a coadministração, mas o darunavir/ritonavir poderia aumentar a exposição à saxagliptina, já que a saxagliptina é principalmente metabolizada pelo CYP3A4/5. A USPI estabelece a dose recomendada da saxagliptina de 2,5 mg uma vez ao dia ao coadministrar com fortes inibidores do citocromo P450 3A4/5 (CYP3A4/5) (por ex.: o atazanavir, o indinavir, o nelfinavir, o ritonavir, o saquinavir).",pt,PT-1 julio 2020.csv
80790,"Não foi estudada a coadministração, mas o nelfinavir poderia aumentar potencialmente a exposição à saxagliptina, já que a saxagliptina é principalmente metabolizada pelo CYP3A4/5. A USPI estabelece a dose recomendada da saxagliptina de 2,5 mg uma vez ao dia ao coadministrar com fortes inibidores do citocromo P450 3A4/5 (CYP3A4/5) (por ex.: o atazanavir, o indinavir, o nelfinavir, o ritonavir, o saquinavir).",pt,PT-1 julio 2020.csv
80795,"Não foi estudada a coadministração, mas a delavirdina poderia aumentar potencialmente a exposição à saxagliptina, já que a saxagliptina é principalmente metabolizada pelo CYP3A4/5. A USPI estabelece a dose recomendada da saxagliptina de 2,5 mg uma vez ao dia ao coadministrar com fortes inibidores do citocromo P450 3A4/5 (CYP3A4/5).",pt,PT-1 julio 2020.csv
80808,"Não foi estudada a coadministração. A sitagliptina é eliminada principalmente na urina como medicamento sem alterações (secreção ativa pelos OAT3, OATP4C1, a P-gp) e o metabolismo pelo CYP3A4 representa uma via de eliminação menor. O metabolismo pode desempenhar um papel mais significativo na eliminação da sitagliptina no cenário de insuficiência renal grave ou doença renal terminal (ESRD). O darunavir/ritonavir poderia aumentar potencialmente as concentrações da sitagliptina. Contudo, este aumento não pode ser clinicamente significativo, já que o medicamento é principalmente eliminado sem alterações e tem uma grande janela de segurança. O RCM Europeu adverte para a sitagliptina que os inibidores potentes do CYP3A4 (por ex.: o ritonavir) poderiamm alterar a farmacocinética da sitagliptina em pacientes com insuficiência renal grave ou ESRD, mas isto não foi avaliado em um estudo clínico. ",pt,PT-1 julio 2020.csv
80816,"Não foi estudada a coadministração. A sitagliptina é eliminada principalmente na urina como medicamento sem alterações (secreção ativa pelos OAT3, OATP4C1, a P-gp) e o metabolismo pelo CYP3A4 representa uma via de eliminação menor. O metabolismo pode desempenhar um papel mais significativo na eliminação da sitagliptina no cenário de insuficiência renal grave ou doença renal terminal (ESRD). O nelfinavir poderia aumentar potencialmente as concentrações da sitagliptina. Contudo, este aumento não pode ser clinicamente significativo, já que o medicamento é principalmente eliminado sem alterações e tem uma grande janela de segurança. O RCM Europeu adverte que os inibidores potentes do CYP3A4 poderiam alterar a farmacocinética da sitagliptina em pacientes com insuficiência renal grave ou ESRD, mas isto não foi avaliado em um estudo clínico.",pt,PT-1 julio 2020.csv
80824,"Não foi estudada a coadministração. A sitagliptina é eliminada principalmente na urina como medicamento sem alterações (secreção ativa pelos OAT3, OATP4C1, a P-gp) e o metabolismo pelo CYP3A4 representa uma via de eliminação menor. O metabolismo pode desempenhar um papel mais significativo na eliminação da sitagliptina no cenário de insuficiência renal grave ou doença renal terminal (ESRD). A delavirdina poderia aumentar potencialmente as concentrações da sitagliptina. Contudo, este aumento não pode ser clinicamente significativo, já que o medicamento é principalmente eliminado sem alterações e tem uma grande janela de segurança. O RCM Europeu adverte para a sitagliptina que os inibidores potentes do CYP3A4 poderiam alterar a farmacocinética da sitagliptina em pacientes com insuficiência renal grave ou ESRD, mas isto não foi avaliado em um estudo clínico.",pt,PT-1 julio 2020.csv
80854,"Não foi estudada a coadministração. A buspirona é metabolizada pelo CYP3A4, mas não inibe o CYP3A4. O atazanavir e o atazanavir/ritonavir poderiam aumentar potencialmente as concentrações da buspirona. É recomendado administrar com cautela uma baixa dose da buspirona e ajustar a dose baseada na resposta clínica. ",pt,PT-1 julio 2020.csv
80857,"Não foi estudada a coadministração. A buspirona é metabolizada pelo CYP3A4, mas não inibe o CYP3A4. O darunavir/ritonavir poderia aumentar potencialmente as concentrações da buspirona. É recomendado administrar com cautela uma baixa dose da buspirona e ajustar a dose baseada na resposta clínica. ",pt,PT-1 julio 2020.csv
80886,Não foi estudada a coadministração. A zaleplonaa é principalmente metabolizada pelo aldeído oxidase e em um menor grau pelo CYP3A4. A zaleplonaa não inibe o CYP3A4. A delavirdina poderia aumentar potencialmente as concentrações da zaleplonaa ainda que de maneira moderada. Não é necessário o ajuste a priori da dose. ,pt,PT-1 julio 2020.csv
80866,"Não foi estudada a coadministração. A buspirona é metabolizada pelo CYP3A4, mas não inibe o CYP3A4. O nelfinavir poderia aumentar potencialmente as concentrações da buspirona. É recomendado o uso cauteloso de uma baixa dose da buspirona e o ajuste da dose baseado na resposta clínica.",pt,PT-1 julio 2020.csv
80865,"Não foi estudada a coadministração. A zaleplonaa é principalmente metabolizada pelo aldeído oxidase e em um menor grau pelo CYP3A4. A zaleplonaa não inibe o CYP3A4. O darunavir/ritonavir poderia aumentar potencialmente as concentrações da zaleplonaa, ainda que de maneira moderada. Não é necessário o ajuste a priori da dose. ",pt,PT-1 julio 2020.csv
80873,"Não foi estudada a coadministração. A zaleplonaa é principalmente metabolizada pelo aldeído oxidase e em um menor grau pelo CYP3A4. A zaleplonaa não inibe o CYP3A4. O nelfinavir poderia aumentar potencialmente as concentrações da zaleplonaa, ainda que de maneira moderada. Não é necessário o ajuste a priori da dose. ",pt,PT-1 julio 2020.csv
80874,"Não foi estudada a coadministração. A buspirona é metabolizada pelo CYP3A4, mas não inibe o CYP3A4. A delavirdina poderia aumentar potencialmente as concentrações da buspirona. É recomendado o uso cauteloso de uma baixa dose da buspirona e o ajuste da dose baseado na resposta clínica.",pt,PT-1 julio 2020.csv
80902,"Não foi estudada a coadministração. A asenapina é metabolizada pela glucuronidação (UGT1A4) e pelo metabolismo oxidativo (principalmente o CYP1A2, com contribuições menores dos CYP3A4 e CYP2D6). A delavirdina poderia aumentar potencialmente as concentrações da asenapina pela inibição dos CYP3A4 e CYP2D6, ainda que de maneira moderada. Não é recomendado o ajuste a priori da dose.",pt,PT-1 julio 2020.csv
